id,status,guest,host,cabinet,date,guestid,title,unregistered,nb
23b03b54f7e56a5c41421463b5a47de6,registered,EURELECTRIC aisbl,Yvon Slingenberg Maria Cristina Lobillo Borrero,Cabinet members of Commissioner Miguel Arias Cañete,2015-01-29T00:00:00,cd4d0f5da00d48068a6c211e2fbfe5bd,"EMISSIONS TRADING - MARKET STABILITY RESERVE AND ETS REFORM, ENERGY EFFICIENCY, LARGE COMUBSTION PLANTS",,0
842b7d661d60900394996ee1a025075f,registered,Fortum Oyj,Maria Cristina Lobillo Borrero Silvia Bartolini,Cabinet members of Commissioner Miguel Arias Cañete,2015-01-14T00:00:00,c7aff4f668bf44fab5f07148cae6a656,Energy Union and Internal Energy Market,,0
eb6208544b9f162fd4452c3a869c94c3,registered,Chamber of Commerce of the United States of America,Maria Cristina Lobillo Borrero Isaac Valero Ladron,Cabinet members of Commissioner Miguel Arias Cañete,2015-01-08T00:00:00,8856cdd0aa9a45678b264f93ac908f16,EU energy and climate policies,,0
cc9c75cc74f5c3e88e3e33d929840b26,registered,Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.,Commissioner Karmenu Vella,,2015-03-26T00:00:00,941d016938c4487eb82c98c6fcf1098f,Marine Research,,0
7656e581514a6492a3794f43a553deee,registered,ThyssenKrupp,Commissioner Karmenu Vella,,2015-03-26T00:00:00,e9fc9a6bbbd5491581f2c166e4139d0d,Blue Growth,,0
f3c9ab87316a78f1e99c88774d98fc71,registered,Extended Producer Responsibility Alliance,Aurore Maillet,Cabinet members of Commissioner Karmenu Vella,2015-04-23T00:00:00,97186d130f5b49ecb1cf706a041b179c,Circular Economy,,0
81158704be2949d89f48fa3bf8f97580,registered,BUSINESSEUROPE,Aurore Maillet,Cabinet members of Commissioner Karmenu Vella,2015-04-23T00:00:00,4455ab5dd3eb4f4493998d02bd3150b7,Circular Economy,,0
90b2d0d622ed2947d391671a6618369d,registered,Eurogroup for Animals,Aurore Maillet Andrew Bianco,Cabinet members of Commissioner Karmenu Vella,2015-01-21T00:00:00,f067731cd03643128808df4d0d3e64dd,Protection of Animals,,0
99dc55eb0174ee56fa9ffce353105a34,registered,The Pew Charitable Trusts,Gabriella Pace Andras Inotai,Cabinet members of Commissioner Karmenu Vella,2015-01-19T00:00:00,76f79de9167e4ecdae4e1379cfd886e7,Revision of the EU Deep Sea Access Regime,,0
d305661e92654669332638db76db88ef,registered,Conference of Peripheral Maritime Regions (CRPM),Andras Inotai Aurore Maillet,Cabinet members of Commissioner Karmenu Vella,2015-01-12T00:00:00,a654277d438640169e21c07e14533311,Sustainable blue growth in maritime regions,,0
49818b91de51a57043f89abd963d6bed,registered,Greenpeace European Unit,Gabriella Pace Andras Inotai,Cabinet members of Commissioner Karmenu Vella,2014-12-10T00:00:00,553809c289c74395993953b64d407835,Implementation of the reformed Common Fisheries Policy,,0
85eb2a6a180e10741b34fe645c756815,registered,Greenpeace European Unit,Andras Inotai Gabriella Pace,Cabinet members of Commissioner Karmenu Vella,2014-12-10T00:00:00,553809c289c74395993953b64d407835,Implementation of CFP,,0
260807ac3ddb436e8540559f8fd5b97f,registered,European Fur Breeders' Association,Marco Valletta,Cabinet members of Commissioner Vytenis Andriukaitis,2015-04-08T00:00:00,b95e39f6953c443f902baba60e9fd567,Animal welfare,,0
ee35fbd04c9510b03f2829e51c5919fa,registered,Freshfel Europe - the forum for the European fresh fruits and vegetables chain,Cristina Rueda Catry,Cabinet members of Commissioner Phil Hogan,2015-03-26T00:00:00,42701772d003456ebdcc7a05346e8db9,SPS barriers in Third Countries for fruit and vegetables,,0
a40b43c5e9ac01446863f71c3cd78c2f,registered,Irish Farmers' Association,Cristina Rueda Catry Tom Tynan,Cabinet members of Commissioner Phil Hogan,2015-03-03T00:00:00,deaef9f8a9cc4066937a069150212297,"TTIP, simplification, rural development, climate change",,0
e499b5f980af6a60c89a1b038b6e67f7,registered,spiritsEUROPE,Cristina Rueda Catry Peter Power,Cabinet members of Commissioner Phil Hogan,2015-01-28T00:00:00,d93b9bc79a9142f6b673c57bd03ceed7,Geographical Indications and Reg 110,,0
7440006ab8e29ba046562ce2922253e9,registered,Federazione Italiana dell'Industria Alimentare,Dermot Ryan Tom Tynan,Cabinet members of Commissioner Phil Hogan,2014-12-08T00:00:00,018d3ffac7584d058920d25a79b561d7,Milk market measures,,0
0e6ade342ab8b1835a7273a1c8410377,registered,Bank Julius Baer & Co.,Nathalie De Basaldua Lemarchand,Cabinet members of Commissioner Jonathan Hill,2015-04-23T00:00:00,412e65f348b44908aaefb10dc3bdcfe7,Financial Services Policy,,0
e283fc83bff5977f3ab8dcbf888fda0f,registered,Association for Financial Markets in Europe,Lee Foulger,Cabinet members of Commissioner Jonathan Hill,2015-04-16T00:00:00,b6ef67d9a37c49a6bf7421f62c479576,Markets in Financial Instruments Directive,,0
e6a4e34d148df84381c2d5cb94373408,registered,European Construction Industry Federation,Commissioner Violeta Bulc,,2015-04-13T00:00:00,475974d1dafd4e779bd6831b194406a9,Meeting Commissioner Bulc,,0
05a5fb326924a370c2f9ad170fcc927a,registered,EuroCommerce,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-04-13T00:00:00,7ae627e1815f406cbad4f436451db119,Eurocommerce,,0
12a669136317941d3d43d4fb0f0e1bc0,registered,European Construction Industry Federation,Andreja Kodrin,Cabinet members of Commissioner Violeta Bulc,2015-04-13T00:00:00,475974d1dafd4e779bd6831b194406a9,Meeting Commissioner Bulc,,0
9995faf759fb065f572c42f5d3a8d34c,registered,Société Nationale des Chemins de Fer Français,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-04-13T00:00:00,04e7cdc815ae4396ab6fa917d8a7c0a7,Meeting with SNCF,,0
3a1c60cd72850879044625bdb352e0bd,registered,FIPRA International Limited,Friedrich-Nikolaus Von Peter Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-03T00:00:00,6c1a176e05f34451a49039edb473e1d1,Adam Goldstein CLIA,,0
53e6305c18dc538c42c774f1f1fde0aa,registered,European Advertising Standards Alliance,Renate Nikolay,Cabinet members of Commissioner Věra Jourová,2015-04-10T00:00:00,c6a8e7e75d82419dbad8afeeb5abe059,Consumer policy,,0
cbc06f4543d170ed0be056ab8d577ff4,registered,Federation of European Direct and Interactive Marketing,Kevin O'Connell,Cabinet members of Commissioner Věra Jourová,2015-04-09T00:00:00,d4b917d78d9745e0a72778574fc5c646,Data protection reform,,0
28aaed4a53f8e7b05392e73d3b1a46ed,registered,Car-Pass asbl,Eduard Hulicius,Cabinet members of Commissioner Věra Jourová,2015-03-30T00:00:00,5f7a8c069a67450db551b719238d84bc,Protection of consumers in the field of second hand cars,,0
c28792cbfd1449d11c3a9a13e2bcd874,registered,European Club Association,Commissioner Tibor Navracsics,,2015-03-30T00:00:00,879f5279140342c9b811b2c1c617f906,"Introductory meeting, exchange of views on major current issues affecting European club football and signature of a cooperation agreement on the European Week of Sport",,0
98f25c88686d9731f2491a45e9386c6a,registered,The European Lotteries,Szabolcs Horvath,Cabinet members of Commissioner Tibor Navracsics,2015-04-22T00:00:00,3dc4893305ce43fc9bc9a5a2f35d6a26,"Presentation of The European Lotteries organisation, fight against match-fixing, European Week of Sport",,0
9ae0c66e73e1ff98ddd18695f60aeb4d,registered,European Club Association,Szabolcs Horvath,Cabinet members of Commissioner Tibor Navracsics,2015-02-16T00:00:00,879f5279140342c9b811b2c1c617f906,"Preparation of a meeting between Commissioner Tibor Navracsics and Mr Karl-Heinz Rummenigge, chairman of the European Club Association",,0
054fcb976b402a450a89c33517da6258,registered,European Club Association,Szabolcs Horvath,Cabinet members of Commissioner Tibor Navracsics,2014-12-05T00:00:00,879f5279140342c9b811b2c1c617f906,ECA's role in the football world and its potential contribution to EU sport policy priorities,,0
360e6e340e8b99527f300236055a90cb,registered,Bundesverband der Deutschen Industrie e.V.,Friedrich Wenzel Bulst,Cabinet members of Commissioner Margrethe Vestager,2015-04-23T00:00:00,1697453d55314bb3b62f74187f1a1c48,Introduction to BDI/BDA The German Business Representation,,0
d8b3cd732e216672e19d593d4b7c8ccd,registered,All European Academies,Commissioner Carlos Moedas,,2015-04-09T00:00:00,449397150e9240c083fee1654061e560,Meeting with the President of ALLEA,,0
5fd306b18853fae3273edcb4cb7920ca,registered,World Economic Forum,Commissioner Carlos Moedas,,2015-03-18T00:00:00,b5dc46d7cc2845f395bf4deac8091456,Meeting with World Economic Forum,,0
8bbc4c442ae98405ce6607b7e5092bb7,registered,MAC Clinical Research Limited,Eveline Lecoq,Cabinet members of Commissioner Carlos Moedas,2015-04-08T00:00:00,38bb213449a04bdbac46435d48efc69a,EU-health policies,,0
23f60d01577764ded55ea01f369e99b2,registered,"SIDUL AÇÚCARES, UNIPESSOAL, LDA.",José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-03-26T00:00:00,9dbc111c54284f39b364af6398175f18,EU policies on sugar sector,,0
9a6bea603e7856d1233b16d820aafd39,registered,The Russell Group of Universities,Antonio Lowndes Marques De Araujo Vicente Keith Sequeira,Cabinet members of Commissioner Carlos Moedas,2015-03-23T00:00:00,efe0d3d6f08c404f88e4845a2cd3d600,"EU Investment Plan, EFSI, Horizon 2020",,0
12a9fff91ff2e79153c388c0e62cb7e4,registered,World Economic Forum,Antonio Lowndes Marques De Araujo Vicente,Cabinet members of Commissioner Carlos Moedas,2015-03-18T00:00:00,b5dc46d7cc2845f395bf4deac8091456,Meeting with World Economic Forum,,0
2ffefc0d61db9030eaf49b8e57f7ff4a,registered,Springer Science+Business Media Deutschland GmbH,Alfredo Sousa De Jesus,Cabinet members of Commissioner Carlos Moedas,2015-03-13T00:00:00,029b310e5b774593bb96a041adb6c5c4,Meeting with Springer Science + Business Media,,0
51ce2af6f0c833329cfe5dcd2329555d,registered,IACA - Associação Portuguesa dos Industriais de Alimentos Compostos para Animais,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-03-11T00:00:00,31d18a67774f4bd8b1879a19feacd676,OGM importations,,0
d039ac197410ef9f43391b6212bb7142,registered,British Agriculture Bureau,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-02-12T00:00:00,d5d137c98d7a4b4ab038ce4f68a65969,Chief Scientific Advisor to the European Commission,,0
2fb970978fcbe77be400a9a797f2d6b0,registered,CAP 2020 asbl,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-01-29T00:00:00,e257e93e91a24398ad4082004957dbf6,Compliments and preparation of meeting with Commissioner Moedas,,0
868ef4ea1845a7d5f9eed5b38ca17e9d,registered,ENGIE,President Jean-Claude Juncker,,2015-05-08T00:00:00,3398b602418f41088f1b5c1b9a82baa7,Meeting with Etienne Davignon on political priorities of this Commission,,0
02fdaba4e94fca981fbd6ed0d18d7c7d,registered,Bundesverband Deutscher Zeitungsverleger,President Jean-Claude Juncker,,2015-05-06T00:00:00,19145aeffe774c10a0e54776bfd828c5,Speech on free and independent press in Europe,,0
d11e1c444552251a28eb0e0c7c413db9,registered,"Joachim Bitterlich, Ambassadeur e.r., Professeur (affilié) à l'ESCP Europe Paris",President Jean-Claude Juncker,,2015-04-30T00:00:00,0230d11dfca94758aca94dcbee32a560,Meeting with Joachim Bitterlich on political priorities and Investment Plan,,0
3edfae6d90608086c863e0be3e0e6355,registered,Mouvement des Entreprises de France,President Jean-Claude Juncker,,2015-02-18T00:00:00,008f6c78056f4ea791e693c4e480a09f,Meeting with Mr Pierre Gattaz on the political priorities of this Commission,,0
53ff9b1811a549712377343460c48583,registered,Atos SE,President Jean-Claude Juncker,,2015-02-16T00:00:00,c095f96e00754d57ad1787b38de3e224,Meeting with Thierry Breton on political priorities of this Commission,,0
721fad2c98409a5622c95c90498142fd,registered,Bill & Melinda Gates Foundation,President Jean-Claude Juncker,,2015-01-22T00:00:00,65cc2e3f1aef4efa92c5f11c1c93d4fc,Meeting with Mr Bill Gates on Global Development matters,,0
98cccf55e986454cd2d06be5ddde247d,registered,CEE Bankwatch Network,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2015-05-08T00:00:00,89b1cff64d7043a0a625af2dc3545288,EFSI,,0
98cccf55e986454cd2d06be5ddde247d,registered,Counter Balance,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2015-05-08T00:00:00,da992f76ab154a76bde1701cbe44f51f,EFSI,,0
0b6dfa8b239d083b6f72f7b3e10f06b1,registered,France Télévisions,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-05-04T00:00:00,78752ec8502949728fe5a785cb0b5c57,Digital Single Market,,0
2bdd43459bd73b5a587ff18147b6efa3,registered,Women In Parliaments Global Forum,Martin Selmayr,Cabinet members of President Jean-Claude Juncker,2015-04-24T00:00:00,f26956bd0ff348b19b5237b4370890b4,Gender equality issues,,0
5ba91b70879d9bc697b39c558566d006,registered,PANASONIC EUROPE LTD,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-04-24T00:00:00,252234ec0fb3417581e0b50d9376cbb8,Digital Single Market,,0
6a7d958003edada0aa151244074631f9,registered,UNI MEI Global Union,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-04-14T00:00:00,9664c50ae7f149c8a0ab422ab6155191,Digital Single Market,,0
6a7d958003edada0aa151244074631f9,registered,International Federation of Actors,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-04-14T00:00:00,9120ff2d5bd54ab68163d0d0d65c75d4,Digital Single Market,,0
49788fd34f3f1aaf29da2e291ba382b8,registered,Bagehot Limited,Michelle Sutton,Cabinet members of First Vice-President Frans Timmermans,2015-05-05T00:00:00,49ebc0cc27a14d0996ed71b899226e97,Gibraltar,,0
6416af913cbaacdda8253d9574fb9eab,registered,World Federation of Advertisers,Michelle Sutton,Cabinet members of First Vice-President Frans Timmermans,2015-05-04T00:00:00,b55e6f27fd97466891661a2d1534d547,Better Regulation,,0
984f3f01d58452ed34b29033aa62570a,registered,Institute of Directors,Antoine Colombani,Cabinet members of First Vice-President Frans Timmermans,2015-04-21T00:00:00,de9722196f5e4ab790e6d61e48e698b3,Better Regulation,,0
61be1d472187b18d351948097fc21cef,registered,Open Dialog Foundation,Iwona Piorko Bermig,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-04-29T00:00:00,a752bd2033354ddfb36152b0316ed71a,Human rights situation in Kazakhstan,,0
034bbbc19d8321bf172d16fcd9060ab8,registered,International Federation for Human Rights,Iwona Piorko Bermig Fabrizia Panzetti,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-02-25T00:00:00,6a24a747d04448efb540a2cf1669862b,Transnistria disputed territories,,0
771bffa1e0b339b3980666539e335258,registered,European Endowment for Democracy,Stefano Manservisi,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-01-15T00:00:00,a70c7d963dbe4cfea8b21a578aba18eb,Mr Jerzy Pomianowski,,0
410c6a1da144a7fbfc1f8428c4a54687,registered,CAOBISCO,Arianna Vannini Enrico Petrocelli,Cabinet members of High Representative/Vice-President Federica Mogherini,2014-12-09T00:00:00,c4f5f5f117b144e8850cffde5e5f6ae5,Product labeling,,0
f4f9486ca314f68e6fb1a617baec8b49,registered,Tele2 AB,Vice-President Andrus Ansip,,2015-04-30T00:00:00,f6f981522e2842c2aa2a8b7df24edb05,Data roaming,,0
4eb3bc35d6ab485d03ad77b5e6ab3261,registered,Ericsson,Vice-President Andrus Ansip,,2015-04-29T00:00:00,2597bf6d6ddf4e44a10adba0abfffdb9,"Digital Single Market policy, R&D, spectrum",,0
7405c4438cf1a9f1933c51d44fb8906d,registered,Tele2 AB,Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-04-30T00:00:00,f6f981522e2842c2aa2a8b7df24edb05,Data roaming,,0
5b7cfa99628af1c0d714e48e20a4061d,registered,Ericsson,Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-04-29T00:00:00,2597bf6d6ddf4e44a10adba0abfffdb9,"Digital Single Market policy, R&D, spectrum",,0
8d7d28fa2622d3d783f5f1f918ae765b,registered,Fastweb S.p.A.,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-28T00:00:00,23baee11d5e54d359df99ca57b807aeb,"Review of telecom regulation (access regulation), investment in broadband, DSM",,0
5bae4e853d855cf8f71c78e3cc399254,registered,TDF,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-23T00:00:00,f104eef68a7c4040a39574d54892b5bc,"Spectrum policies, 700MHz (meeting together with Eric Mamer of Cab Oettinger)",,0
37731ed1e0e53ede8ebb35aef64b62e0,registered,Cisco Systems Inc.,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-21T00:00:00,1c65fd9f827b42048971e4da4ae1eb94,Net neutrality,,0
bb4328dba093aec20445c17d467691b2,registered,Seldia - The European Direct Selling Association,Jasmin Battista Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-20T00:00:00,806de390be6b4aa6ba1c84a71b83270e,"Direct selling, links with e-commerce",,0
41b48cde836fc06dbf221fa1c6bddde0,registered,Broadcast Networks Europe,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-16T00:00:00,f7d2cdc10c434be6bf7e42654026d3d5,"Sprectrum policies, 700MHz",,0
1168cabb33545f9f2c48681ac172f3c4,registered,BT Group plc,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-14T00:00:00,388d31d917304c4f859b029541786e9d,"DSM, TSM, review of access regulation, consolidation of the telcoms sector",,0
62890f85ee5a8001df471679ee00ee40,registered,EWE Aktiengesellschaft,Jasmin Battista Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-14T00:00:00,ff3855a7d5c54d27947ce7773f6b3357,"DSM, utilities, telekom company's synergies",,0
600ca1ad8030b0dcc8f4cc0508c3a50a,registered,Computer & Communications Industry Association,Stig Joergen Gren Juhan Lepassaar,Cabinet members of Vice-President Andrus Ansip,2015-04-14T00:00:00,eedb15bbd9d2425ba0d7d6b019d69895,Digital Single Market,,0
b9a883ee8a90d7a301f28b2c066f67b3,registered,European Association of Full MVNOs,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-26T00:00:00,b05db35b435c4a14b0ab7f915bc668ef,TSM + upcoming review of telecom regulation,,0
fc85db2d401497a231a165883f857e44,registered,Fédération Française des Télécoms,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-18T00:00:00,cfd4410dca1549149f1346bb3d11aa39,"TSM (roaming + net neutrality), DSM Strategy, review of telecom rules",,0
069985b655616bd324461c395aeb7225,registered,Cable Europe,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-17T00:00:00,768c93c241d64bd5a45c92e810268b98,"Investment, current regulation + review of telecom rules",,0
a28736e7daf0429b4ec61294bd56ce40,registered,International Chamber of Commerce,Kamila Kloc Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-03-16T00:00:00,12e78cf9e27348c4bc426448efe696d0,Digital Single Market strategy,,0
c052971700085739e4dd2dbf4e86e561,registered,Handelsverband Deutschland,Maximilian Strotmann Jasmin Battista,Cabinet members of Vice-President Andrus Ansip,2015-03-13T00:00:00,5bdf39926a924db7ae31c9179518a4d0,Digital Single Market - e-commerce,,0
3e7ffa4c2ee27bf04cd0ecd17726c3f2,registered,Rewheel,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-10T00:00:00,6203040884884b7288e3d57e2b038f77,"TSM, net neutrality",,0
c870ef91b7a6ab36ad8d0e844256acb9,registered,Huawei Technologies,Stig Joergen Gren Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-02-10T00:00:00,263fb0cfde75407592e0cb56a662fbbe,"Investment in infrastructure, 5G development, industry collaboration",,0
02d2029908af0e19389f22a725a91882,registered,ChinaEU,Hanna Hinrikus Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-02-03T00:00:00,f3dd855351414af0993a7eb57f307eaa,Investments and ICT collaboration,,0
b3d02ec25d32bf0d785f8ae723e9fabc,registered,Royal Mail Group,Stig Joergen Gren Jasmin Battista,Cabinet members of Vice-President Andrus Ansip,2015-01-29T00:00:00,38e4bd71e26d4efaadf5dfd1d8ed74a1,Digital Single Market,,0
7d4aaef366eca17f5790b7d06562ab78,registered,Microsoft Corporation,Stig Joergen Gren Juhan Lepassaar,Cabinet members of Vice-President Andrus Ansip,2015-01-14T00:00:00,41a6a25faeb740e99d888a7e501e7008,Digital Single Market and Telecom Package reform,,0
0755184cd3ac70d0a6279c6a0b832408,registered,MOL Hungarian Oil and Gas Company,Bernd Biervert,Cabinet members of Vice-President Maroš Šefčovič,2015-05-04T00:00:00,910386008c8744aab1bcec24bca3aa22,"Presentation of activities, Central and Easter Europe",,0
cac3a4defc906482b9b4af00f07caf93,registered,EURELECTRIC aisbl,Peter Van Kemseke,Cabinet members of Vice-President Maroš Šefčovič,2015-04-29T00:00:00,cd4d0f5da00d48068a6c211e2fbfe5bd,Energy Union governance,,0
c2fe0b123b9f74c7e31dfc4fd4875c45,registered,Bosch Sicherheitssysteme GmbH,Peter Van Kemseke,Cabinet members of Vice-President Maroš Šefčovič,2015-04-28T00:00:00,1177e3dae0b24770bf664c5090ff5f7a,Energy Efficiency including the transport sector,,0
e33b600c0a5c4006af032ae93c592da9,registered,Statoil ASA,Juraj Nociar,Cabinet members of Vice-President Maroš Šefčovič,2015-04-28T00:00:00,e7ab183c9622445498ccec7dfbe50cd7,Energy Union,,0
b6b65276a789be44e9fbd58adc39cf07,registered,European Climate Foundation,Peter Van Kemseke,Cabinet members of Vice-President Maroš Šefčovič,2015-04-23T00:00:00,a1f2638c81034e07a2ab3ed2c54e6097,Energy Union Governance,,0
e31715dbd0ef2c47d8508e6867e84f68,registered,Fortum Oyj,Peter Van Kemseke,Cabinet members of Vice-President Maroš Šefčovič,2015-04-23T00:00:00,c7aff4f668bf44fab5f07148cae6a656,Energy issues in Finland,,0
83520bbeb802fee6fdc6709da1f7620c,registered,Green 10,Peter Van Kemseke Manuel Szapiro,Cabinet members of Vice-President Maroš Šefčovič,2015-02-03T00:00:00,f7594586f6e44cdea5c5d9e658722f62,Energy Union,,0
9ca461f9757c736fd9c74ff1d5be80ea,registered,EUROFI,Vice-President Valdis Dombrovskis,,2015-04-23T00:00:00,451f9ebbe93343c78be656513bae5da3,EU financial markets,,0
18b22063d61a37b9aa1acf1348b8ef0f,registered,BNP PARIBAS,Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2015-05-06T00:00:00,33597e7ffaf946858596408dcfe122d2,Securitisation,,0
c7fde97496de0a38c0eed08ce1a5a57f,registered,EUROFI,Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2015-04-23T00:00:00,451f9ebbe93343c78be656513bae5da3,EU financial markets,,0
7d0aa86e2a1e9237c3976948ba8cc5e1,registered,Conseil de Coopération Economique,Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2015-04-14T00:00:00,4afe8fdf0b7a4d44bfbf08f3c53ad702,CMU,,0
cb62d5416ea6f9a1f993d8a4c9f93b3d,registered,Google,Raquel Lucas Tuure Taneli Lahti,Cabinet members of Vice-President Valdis Dombrovskis,2015-03-26T00:00:00,df2cd4a7e0844b73b0ae147aa9c830f1,Economic outlook of Europe. Potential of global digital market place.,,0
69fd6ed2689ab085d44615c968ec14b7,registered,Society for Worldwide Interbank Financial Telecommunication,Jan Ceyssens Elina Melngaile,Cabinet members of Vice-President Valdis Dombrovskis,2015-03-24T00:00:00,f9773dd70a334132aaafbabc0ff5ab21,"EU and Russia relations and other external affairs matters such as relations with China and the BRICS, and how this may impact on the SWIFT infrastructure and service participation in global financial structures/markets in the future",,0
a5f42d92801fa361022f4be04aeec043,registered,Bundesverband deutscher Banken e.V.,Massimo Suardi Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2014-12-03T00:00:00,cde0ac60e2a6441abf95b7a93b27059d,Finanztransaktionssteuer,,0
b46df7af55aff3a6bece964ac2635476,registered,European Environmental Bureau,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2015-04-21T00:00:00,8daf4e044aa1470d95cc283fa67170c7,Circular Economy,,0
66933c287aac728e8017997082c9d0da,registered,Euroheat & Power,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2015-04-20T00:00:00,ecbcb50dae0d41499e12a474ad7619af,Circular Economy,,0
a9049e54ca2a3e1c8b599eb2b706511f,registered,Rolls-Royce plc,Juho Romakkaniemi Edward Bannerman,Cabinet members of Vice-President Jyrki Katainen,2015-04-16T00:00:00,5fe8c7cbd6db4b9985091c42c1759196,Business opportunities in Europe,,0
4d671465e9567780a6f5066313875add,registered,British Bankers' Association,Edward Bannerman,Cabinet members of Vice-President Jyrki Katainen,2015-04-15T00:00:00,13c5a434e5a04e428a83491c7199bd47,BBA’s Annual EU Reception,,0
24b5c395d6ee5178f8c49d31f2f0cc03,registered,Hanover Communications International,Hilde Hardeman,Cabinet members of Vice-President Jyrki Katainen,2015-04-09T00:00:00,d5d00f17cc4745aeaddf53ab09ddb4b1,Better Regulation,,0
4d0962ca32b7c3f019828741961399c8,registered,BP p.l.c.,Miguel Gil Tertre Grzegorz Radziejewski Edward Bannerman,Cabinet members of Vice-President Jyrki Katainen,2015-03-26T00:00:00,a5ecd80055c947dcb97d4d641a14d2f2,Energy outlook,,0
7ef10f6600dce7bf0acaf8d7960ca55d,registered,Insurance Europe,Miguel Gil Tertre,Cabinet members of Vice-President Jyrki Katainen,2015-03-20T00:00:00,a90cf90bc5a248cd92870f5b97d9e6e8,Investment Initiative,,0
f5c5d939a501aecbc3ebb5a8221421ad,registered,EuropaBio,Grzegorz Radziejewski,Cabinet members of Vice-President Jyrki Katainen,2015-02-03T00:00:00,23d57a31e08e4b4f97554a546104c2a4,Bioeconomy,,0
0de4cfd79aab9f954fb64d7e9f1e1610,registered,Gasum Oy,Grzegorz Radziejewski,Cabinet members of Vice-President Jyrki Katainen,2015-01-28T00:00:00,d44d783e21df45f686248dd9e1c8120d,Energy Policy,,0
d8ee9cde1e077b07ef141d6e53251e7a,registered,Chamber of Commerce of the United States of America,Juho Romakkaniemi Edward Bannerman,Cabinet members of Vice-President Jyrki Katainen,2015-01-16T00:00:00,8856cdd0aa9a45678b264f93ac908f16,TTIP,,0
f650956a26d3c16545c23d07806045fa,registered,Meridiam,Miguel Gil Tertre,Cabinet members of Vice-President Jyrki Katainen,2015-01-12T00:00:00,b1d7fb21aa3a4d41aa7c1ff87bb16566,Investment initiative,,0
3fa47126a4e80f228468517000224eb9,registered,MICROELECTRONICA S.A.,Aura Salla,Cabinet members of Vice-President Jyrki Katainen,2014-12-15T00:00:00,62951c9811104925869b2d54a73286de,Investment Initiative Roadshow,,0
5a11d0ea08824cd7be43a902d6efbe5d,registered,Confederation of Finnish Industries EK,Aura Salla,Cabinet members of Vice-President Jyrki Katainen,2014-12-11T00:00:00,7a21c61e78bf4cd4bc1e44c495c11a73,Industrial Policy,,0
7e291c92258410011ebfca4a8c8ad3ad,registered,Vodafone Belgium SA,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2014-12-10T00:00:00,5ec51daea8424410b06bd40c08ded706,Investments and innovations in the digital sector,,0
073f0ec5a02abd226408978aac221f40,registered,Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2014-12-04T00:00:00,3be00a48725f4634a6718c37ec5da1e6,Investment initiative,,0
ef37a57d58b449081eafd463d3cfbb2f,registered,Suomen Yrittäjät ry,Aura Salla,Cabinet members of Vice-President Jyrki Katainen,2014-12-03T00:00:00,267d8febe1de490da2d05cad7256ef78,SME Policy,,0
